Event ID,Event Date,Event Time,Event Millis,Order ID,Execution Options,Event Type,Symbol,Order Type,Side,Limit Price (USD),Original Quantity (BTC),Gross Notional Value (USD),Fill Price (USD),Fill Quantity (BTC),Total Exec Quantity (BTC),Remaining Quantity (BTC),Avg Price (USD)
375394291,2017-02-10,18:33:47,429,375386802,,Fill,BTCUSD,limit,buy,1003.96,0.00322215,,1003.96,0.00322215,0.00322215,0,1003.96
375394291,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.00322215,0.13703671,0.1610348,1003.96
375394293,2017-02-10,18:33:47,429,375386814,,Fill,BTCUSD,limit,buy,1003.96,0.00259884,,1003.96,0.00259884,0.00259884,0,1003.96
375394293,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.00259884,0.13963555,0.15843596,1003.96
375394295,2017-02-10,18:33:47,429,375388543,,Fill,BTCUSD,limit,buy,1003.96,0.01299175,,1003.96,0.01299175,0.01299175,0,1003.96
375394295,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.01299175,0.1526273,0.14544421,1003.96
375394297,2017-02-10,18:33:47,429,375388555,,Fill,BTCUSD,limit,buy,1003.96,0.00433068,,1003.96,0.00433068,0.00433068,0,1003.96
375394297,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.00433068,0.15695798,0.14111353,1003.96
375394299,2017-02-10,18:33:47,429,375388561,,Fill,BTCUSD,limit,buy,1003.96,0.00263885,,1003.96,0.00263885,0.00263885,0,1003.96
375394299,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.00263885,0.15959683,0.13847468,1003.96
375394301,2017-02-10,18:33:47,429,375388567,,Fill,BTCUSD,limit,buy,1003.96,0.00879685,,1003.96,0.00879685,0.00879685,0,1003.96
375394301,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.00879685,0.16839368,0.12967783,1003.96
375394303,2017-02-10,18:33:47,429,375390138,,Fill,BTCUSD,limit,buy,1003.96,0.01299165,,1003.96,0.01299165,0.01299165,0,1003.96
375394303,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.01299165,0.18138533,0.11668618,1003.96
375394305,2017-02-10,18:33:47,429,375390159,,Fill,BTCUSD,limit,buy,1003.96,0.00866135,,1003.96,0.00866135,0.00866135,0,1003.96
375394305,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.00866135,0.19004668,0.10802483,1003.96
375394307,2017-02-10,18:33:47,429,375390168,,Fill,BTCUSD,limit,buy,1003.96,0.01749823,,1003.96,0.01749823,0.01749823,0,1003.96
375394307,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.01749823,0.20754491,0.0905266,1003.96
375394309,2017-02-10,18:33:47,429,375390174,,Fill,BTCUSD,limit,buy,1003.96,0.01319277,,1003.96,0.01319277,0.01319277,0,1003.96
375394309,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.01319277,0.22073768,0.07733383,1003.96
375394311,2017-02-10,18:33:47,429,375391025,,Fill,BTCUSD,limit,buy,1003.96,0.0034646,,1003.96,0.0034646,0.0034646,0,1003.96
375394311,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.0034646,0.22420228,0.07386923,1003.96
375394313,2017-02-10,18:33:47,429,375393600,,Fill,BTCUSD,limit,buy,1003.96,0.01335019,,1003.96,0.01335019,0.01335019,0,1003.96
375394313,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.01335019,0.23755247,0.06051904,1003.96
375394315,2017-02-10,18:33:47,429,375393606,,Fill,BTCUSD,limit,buy,1003.96,0.00614755,,1003.96,0.00614755,0.00614755,0,1003.96
375394315,2017-02-10,18:33:47,429,375394270,,Fill,BTCUSD,limit,sell,1003.96,0.29807151,,1003.96,0.00614755,0.24370002,0.05437149,1003.96
375394651,2017-02-10,18:34:38,79,375343289,,Fill,BTCUSD,limit,buy,1003.50,0.02599571,,1003.50,0.02599571,0.02599571,0,1003.50
375394651,2017-02-10,18:34:38,79,375394649,,Fill,BTCUSD,limit,sell,1003.50,0.05437149,,1003.50,0.02599571,0.02599571,0.02837578,1003.50
375394653,2017-02-10,18:34:38,79,375343301,,Fill,BTCUSD,limit,buy,1003.50,0.11968012,,1003.50,0.02837578,0.02837578,0.09130434,1003.50
375394653,2017-02-10,18:34:38,79,375394649,,Fill,BTCUSD,limit,sell,1003.50,0.05437149,,1003.50,0.02837578,0.05437149,0,1003.50
375396242,2017-02-10,18:36:32,926,375343301,,Fill,BTCUSD,limit,buy,1003.50,0.11968012,,1003.50,0.09,0.11837578,0.00130434,1003.50
375396242,2017-02-10,18:36:32,926,375396240,,Fill,BTCUSD,market,sell,,0.09,,1003.50,0.09,0.09,0,1003.50
375398218,2017-02-10,18:43:35,924,375395944,maker-or-cancel,Fill,BTCUSD,limit,sell,1003.51,7.5,,1003.51,0.2485043084,0.2485043084,7.2514956916,1003.51
375398218,2017-02-10,18:43:35,924,375398216,,Fill,BTCUSD,market,buy,,,,1003.51,0.2485043084,0.2485043084,0,1003.51
375398268,2017-02-10,18:43:38,768,375343301,,Fill,BTCUSD,limit,buy,1003.50,0.11968012,,1003.50,0.00130434,0.11968012,0,1003.50
375398268,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.00130434,0.00130434,4.82981218,1003.50
375398270,2017-02-10,18:43:38,768,375395143,,Fill,BTCUSD,limit,buy,1003.50,0.01522501,,1003.50,0.01522501,0.01522501,0,1003.50
375398270,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.01522501,0.01652935,4.81458717,1003.50
375398272,2017-02-10,18:43:38,768,375395173,,Fill,BTCUSD,limit,buy,1003.50,0.01298236,,1003.50,0.01298236,0.01298236,0,1003.50
375398272,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.01298236,0.02951171,4.80160481,1003.50
375398274,2017-02-10,18:43:38,768,375395191,,Fill,BTCUSD,limit,buy,1003.50,0.00267014,,1003.50,0.00267014,0.00267014,0,1003.50
375398274,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.00267014,0.03218185,4.79893467,1003.50
375398276,2017-02-10,18:43:38,768,375395197,,Fill,BTCUSD,limit,buy,1003.50,0.133507,,1003.50,0.133507,0.133507,0,1003.50
375398276,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.133507,0.16568885,4.66542767,1003.50
375398278,2017-02-10,18:43:38,768,375395203,,Fill,BTCUSD,limit,buy,1003.50,0.0026347,,1003.50,0.0026347,0.0026347,0,1003.50
375398278,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.0026347,0.16832355,4.66279297,1003.50
375398280,2017-02-10,18:43:38,768,375396792,,Fill,BTCUSD,limit,buy,1003.50,0.01317518,,1003.50,0.01317518,0.01317518,0,1003.50
375398280,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.01317518,0.18149873,4.64961779,1003.50
375398282,2017-02-10,18:43:38,768,375397726,,Fill,BTCUSD,limit,buy,1003.50,0.00545957,,1003.50,0.00545957,0.00545957,0,1003.50
375398282,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.00545957,0.1869583,4.64415822,1003.50
375398284,2017-02-10,18:43:38,768,375397744,,Fill,BTCUSD,limit,buy,1003.50,0.01858714,,1003.50,0.01858714,0.01858714,0,1003.50
375398284,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.01858714,0.20554544,4.62557108,1003.50
375398286,2017-02-10,18:43:38,768,375397753,,Fill,BTCUSD,limit,buy,1003.50,0.01299841,,1003.50,0.01299841,0.01299841,0,1003.50
375398286,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.01299841,0.21854385,4.61257267,1003.50
375398288,2017-02-10,18:43:38,768,375397759,,Fill,BTCUSD,limit,buy,1003.50,0.00445866,,1003.50,0.00445866,0.00445866,0,1003.50
375398288,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.00445866,0.22300251,4.60811401,1003.50
375398290,2017-02-10,18:43:38,768,375397765,,Fill,BTCUSD,limit,buy,1003.50,0.00445049,,1003.50,0.00445049,0.00445049,0,1003.50
375398290,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.00445049,0.227453,4.60366352,1003.50
375398292,2017-02-10,18:43:38,768,375397777,,Fill,BTCUSD,limit,buy,1003.50,0.01315598,,1003.50,0.01315598,0.01315598,0,1003.50
375398292,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.01315598,0.24060898,4.59050754,1003.50
375398294,2017-02-10,18:43:38,768,375397786,,Fill,BTCUSD,limit,buy,1003.50,0.01315578,,1003.50,0.01315578,0.01315578,0,1003.50
375398294,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.01315578,0.25376476,4.57735176,1003.50
375398296,2017-02-10,18:43:38,768,375397792,,Fill,BTCUSD,limit,buy,1003.50,0.00877022,,1003.50,0.00877022,0.00877022,0,1003.50
375398296,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.00877022,0.26253498,4.56858154,1003.50
375398298,2017-02-10,18:43:38,768,375397798,,Fill,BTCUSD,limit,buy,1003.50,0.00701677,,1003.50,0.00701677,0.00701677,0,1003.50
375398298,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1003.50,0.00701677,0.26955175,4.56156477,1003.50
375398300,2017-02-10,18:43:38,768,375390690,,Fill,BTCUSD,limit,buy,1001.51,0.49924613,,1001.51,0.49924613,0.49924613,0,1001.51
375398300,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1001.51,0.49924613,0.76879788,4.06231864,1002.207723025068695558837909386535
375398302,2017-02-10,18:43:38,768,375336979,,Fill,BTCUSD,limit,buy,1001.04,0.00382212,,1001.04,0.00382212,0.00382212,0,1001.04
375398302,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1001.04,0.00382212,0.77262,4.05849652,1002.201946346328078486189847531775
375398304,2017-02-10,18:43:38,768,375395528,maker-or-cancel,Fill,BTCUSD,limit,buy,1000.70,7.5,,1000.70,4.05849652,4.05849652,3.44150348,1000.70
375398304,2017-02-10,18:43:38,768,375398266,,Fill,BTCUSD,limit,sell,1000.70,4.83111652,,1000.70,4.05849652,4.83111652,0,1000.940199916788593623074112896784
375399233,2017-02-10,18:45:01,5,375398464,maker-or-cancel,Fill,BTCUSD,limit,sell,1003.50,14.8987,,1003.50,0.02,0.02,14.8787,1003.50
375399233,2017-02-10,18:45:01,5,375399231,,Fill,BTCUSD,limit,buy,1500.00,0.02,,1003.50,0.02,0.02,0,1003.50
375399436,2017-02-10,18:45:19,551,375399392,maker-or-cancel,Fill,BTCUSD,limit,sell,1003.49,15.0336,,1003.49,0.24912805,0.24912805,14.78447195,1003.49
375399436,2017-02-10,18:45:19,551,375399434,,Fill,BTCUSD,limit,buy,1003.50,0.24912805,,1003.49,0.24912805,0.24912805,0,1003.49
375400334,2017-02-10,18:46:03,584,375400191,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,15.0707,,1002.40,0.49626307,0.49626307,14.57443693,1002.40
375400334,2017-02-10,18:46:03,584,375400332,,Fill,BTCUSD,limit,buy,1003.50,0.49626307,,1002.40,0.49626307,0.49626307,0,1002.40
375404700,2017-02-10,18:54:22,808,375403669,maker-or-cancel,Fill,BTCUSD,limit,sell,1001.75,14.9862,,1001.75,0.30945844,0.30945844,14.67674156,1001.75
375404700,2017-02-10,18:54:22,808,375404698,,Fill,BTCUSD,limit,buy,1001.75,0.30945844,,1001.75,0.30945844,0.30945844,0,1001.75
375407116,2017-02-10,18:57:23,120,375407054,maker-or-cancel,Fill,BTCUSD,limit,sell,1001.07,15.0188,,1001.07,0.01996984,0.01996984,14.99883016,1001.07
375407116,2017-02-10,18:57:23,120,375407114,,Fill,BTCUSD,limit,buy,1001.51,0.01996984,,1001.07,0.01996984,0.01996984,0,1001.07
375408043,2017-02-10,19:00:01,142,375407054,maker-or-cancel,Fill,BTCUSD,limit,sell,1001.07,15.0188,,1001.07,0.02,0.03996984,14.97883016,1001.07
375408043,2017-02-10,19:00:01,142,375408041,,Fill,BTCUSD,limit,buy,1500.00,0.02,,1001.07,0.02,0.02,0,1001.07
375409144,2017-02-10,19:01:47,883,375398989,,Fill,BTCUSD,limit,buy,1000.70,0.01303458,,1000.70,0.01303458,0.01303458,0,1000.70
375409144,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.01303458,0.01303458,0.98696542,1000.70
375409146,2017-02-10,19:01:47,883,375399007,,Fill,BTCUSD,limit,buy,1000.70,0.0061323,,1000.70,0.0061323,0.0061323,0,1000.70
375409146,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.0061323,0.01916688,0.98083312,1000.70
375409148,2017-02-10,19:01:47,883,375399013,,Fill,BTCUSD,limit,buy,1000.70,0.00438031,,1000.70,0.00438031,0.00438031,0,1000.70
375409148,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.00438031,0.02354719,0.97645281,1000.70
375409150,2017-02-10,19:01:47,883,375401591,,Fill,BTCUSD,limit,buy,1000.70,0.01737933,,1000.70,0.01737933,0.01737933,0,1000.70
375409150,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.01737933,0.04092652,0.95907348,1000.70
375409152,2017-02-10,19:01:47,883,375401606,,Fill,BTCUSD,limit,buy,1000.70,0.01313995,,1000.70,0.01313995,0.01313995,0,1000.70
375409152,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.01313995,0.05406647,0.94593353,1000.70
375409154,2017-02-10,19:01:47,883,375401612,,Fill,BTCUSD,limit,buy,1000.70,0.00303999,,1000.70,0.00303999,0.00303999,0,1000.70
375409154,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.00303999,0.05710646,0.94289354,1000.70
375409156,2017-02-10,19:01:47,883,375401618,,Fill,BTCUSD,limit,buy,1000.70,0.00875961,,1000.70,0.00875961,0.00875961,0,1000.70
375409156,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.00875961,0.06586607,0.93413393,1000.70
375409158,2017-02-10,19:01:47,883,375406505,,Fill,BTCUSD,limit,buy,1000.70,0.01120086,,1000.70,0.01120086,0.01120086,0,1000.70
375409158,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.01120086,0.07706693,0.92293307,1000.70
375409160,2017-02-10,19:01:47,883,375406508,,Fill,BTCUSD,limit,buy,1000.70,0.01303438,,1000.70,0.01303438,0.01303438,0,1000.70
375409160,2017-02-10,19:01:47,883,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.01303438,0.09010131,0.90989869,1000.70
375409430,2017-02-10,19:02:24,543,375409184,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,14.9638,,1000.69,0.19978622,0.19978622,14.76401378,1000.69
375409430,2017-02-10,19:02:24,543,375409428,,Fill,BTCUSD,limit,buy,1001.07,0.19978622,,1000.69,0.19978622,0.19978622,0,1000.69
375409728,2017-02-10,19:03:09,931,375409484,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,15.0115,,1000.69,0.0002492,0.0002492,15.0112508,1000.69
375409728,2017-02-10,19:03:09,931,375409724,immediate-or-cancel,Fill,BTCUSD,limit,buy,1000.69,0.0002492,,1000.69,0.0002492,0.0002492,0,1000.69
375409790,2017-02-10,19:03:13,438,375409484,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,15.0115,,1000.69,1.0217388904,1.0219880904,13.9895119096,1000.69
375409790,2017-02-10,19:03:13,438,375409788,,Fill,BTCUSD,market,buy,,,,1000.69,1.0217388904,1.0217388904,0,1000.69
375410023,2017-02-10,19:03:41,806,375409919,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,14.9071,,1000.69,0.10093035,0.10093035,14.80616965,1000.69
375410023,2017-02-10,19:03:41,806,375410021,,Fill,BTCUSD,limit,buy,1000.69,0.10093035,,1000.69,0.10093035,0.10093035,0,1000.69
375410410,2017-02-10,19:05:00,883,375410110,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,14.921,,1000.69,0.4984092148,0.4984092148,14.4225907852,1000.69
375410410,2017-02-10,19:05:00,883,375410408,,Fill,BTCUSD,market,buy,,,,1000.69,0.4984092148,0.4984092148,0,1000.69
375413223,2017-02-10,19:09:36,23,375334421,,Fill,BTCUSD,limit,buy,1000.08,1,,1000.08,0.04999601,0.28749852,0.71250148,1000.08
375413223,2017-02-10,19:09:36,23,375413221,,Fill,BTCUSD,limit,sell,1000.08,0.04999601,,1000.08,0.04999601,0.04999601,0,1000.08
375414087,2017-02-10,19:10:51,693,375412518,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,14.892,,1000.69,0.09035908,0.09035908,14.80164092,1000.69
375414087,2017-02-10,19:10:51,693,375414085,,Fill,BTCUSD,limit,buy,1010.70,0.09035908,,1000.69,0.09035908,0.09035908,0,1000.69
375414195,2017-02-10,19:11:04,782,375414124,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,14.9295,,1000.69,0.07794621,0.07794621,14.85155379,1000.69
375414195,2017-02-10,19:11:04,782,375414193,,Fill,BTCUSD,limit,buy,1000.69,0.07794621,,1000.69,0.07794621,0.07794621,0,1000.69
375414263,2017-02-10,19:11:08,449,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.00542155,0.09552286,0.90447714,1000.70
375414263,2017-02-10,19:11:08,449,375414261,,Fill,BTCUSD,limit,buy,1010.71,0.00542155,,1000.70,0.00542155,0.00542155,0,1000.70
375414347,2017-02-10,19:11:25,238,375414333,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,14.9058,,1000.69,0.01805983,0.01805983,14.88774017,1000.69
375414347,2017-02-10,19:11:25,238,375414345,,Fill,BTCUSD,limit,buy,1010.70,0.01805983,,1000.69,0.01805983,0.01805983,0,1000.69
375414704,2017-02-10,19:12:07,207,375414333,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.69,14.9058,,1000.69,0.0548250136,0.0728848436,14.8329151564,1000.69
375414704,2017-02-10,19:12:07,207,375414702,,Fill,BTCUSD,market,buy,,,,1000.69,0.0548250136,0.0548250136,0,1000.69
375414919,2017-02-10,19:12:19,139,375414882,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.68,14.8997,,1000.68,0.18961667,0.18961667,14.71008333,1000.68
375414919,2017-02-10,19:12:19,139,375414917,,Fill,BTCUSD,limit,buy,1010.69,0.18961667,,1000.68,0.18961667,0.18961667,0,1000.68
375415732,2017-02-10,19:13:19,740,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.18966796,0.28519082,0.71480918,1000.70
375415732,2017-02-10,19:13:19,740,375415730,,Fill,BTCUSD,limit,buy,1010.71,0.18966796,,1000.70,0.18966796,0.18966796,0,1000.70
375416302,2017-02-10,19:13:59,631,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.01444711,0.29963793,0.70036207,1000.70
375416302,2017-02-10,19:13:59,631,375416300,,Fill,BTCUSD,limit,buy,1010.71,0.01444711,,1000.70,0.01444711,0.01444711,0,1000.70
375417207,2017-02-10,19:14:44,827,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.1,0.39963793,0.60036207,1000.70
375417207,2017-02-10,19:14:44,827,375417205,,Fill,BTCUSD,limit,buy,1000.70,0.1,,1000.70,0.1,0.1,0,1000.70
375417293,2017-02-10,19:14:51,217,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.02709472,0.42673265,0.57326735,1000.70
375417293,2017-02-10,19:14:51,217,375417291,,Fill,BTCUSD,limit,buy,1010.71,0.02709472,,1000.70,0.02709472,0.02709472,0,1000.70
375417446,2017-02-10,19:15:00,913,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.02,0.44673265,0.55326735,1000.70
375417446,2017-02-10,19:15:00,913,375417444,,Fill,BTCUSD,limit,buy,1500.00,0.02,,1000.70,0.02,0.02,0,1000.70
375418280,2017-02-10,19:15:35,855,375409142,,Fill,BTCUSD,limit,sell,1000.70,1,,1000.70,0.55326735,1,0,1000.70
375418280,2017-02-10,19:15:35,855,375418278,immediate-or-cancel,Fill,BTCUSD,limit,buy,1000.70,0.55327,,1000.70,0.55326735,0.55326735,0.00000265,1000.70
375418846,2017-02-10,19:16:16,396,375418487,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.935,,1002.31,0.01806015,0.01806015,14.91693985,1002.31
375418846,2017-02-10,19:16:16,396,375418844,,Fill,BTCUSD,limit,buy,1012.33,0.01806015,,1002.31,0.01806015,0.01806015,0,1002.31
375419485,2017-02-10,19:17:39,266,375418487,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.935,,1002.31,0.09389556,0.11195571,14.82304429,1002.31
375419485,2017-02-10,19:17:39,266,375419483,,Fill,BTCUSD,limit,buy,1012.33,0.09389556,,1002.31,0.09389556,0.09389556,0,1002.31
375419659,2017-02-10,19:18:08,111,375419635,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.9852,,1002.31,0.00270914,0.00270914,14.98249086,1002.31
375419659,2017-02-10,19:18:08,111,375419657,,Fill,BTCUSD,limit,buy,1012.33,0.00270914,,1002.31,0.00270914,0.00270914,0,1002.31
375419673,2017-02-10,19:18:11,787,375419635,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.9852,,1002.31,0.59861719,0.60132633,14.38387367,1002.31
375419673,2017-02-10,19:18:11,787,375419671,,Fill,BTCUSD,limit,buy,1002.31,0.59861719,,1002.31,0.59861719,0.59861719,0,1002.31
375419693,2017-02-10,19:18:15,746,375418369,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.32,7.5,,1002.32,0.01986703,0.01986703,7.48013297,1002.32
375419693,2017-02-10,19:18:15,746,375419691,,Fill,BTCUSD,limit,buy,1012.34,0.01986703,,1002.32,0.01986703,0.01986703,0,1002.32
375419809,2017-02-10,19:18:48,69,375419705,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,15.0225,,1002.31,0.00541828,0.00541828,15.01708172,1002.31
375419809,2017-02-10,19:18:48,69,375419807,,Fill,BTCUSD,limit,buy,1012.33,0.00541828,,1002.31,0.00541828,0.00541828,0,1002.31
375419814,2017-02-10,19:18:49,993,375419705,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,15.0225,,1002.31,0.06772851,0.07314679,14.94935321,1002.31
375419814,2017-02-10,19:18:49,993,375419812,,Fill,BTCUSD,limit,buy,1012.33,0.06772851,,1002.31,0.06772851,0.06772851,0,1002.31
375420079,2017-02-10,19:19:35,937,375419872,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,15.042,,1002.31,0.27092822,0.27092822,14.77107178,1002.31
375420079,2017-02-10,19:19:35,937,375420077,,Fill,BTCUSD,limit,buy,1012.33,0.27092822,,1002.31,0.27092822,0.27092822,0,1002.31
375420391,2017-02-10,19:20:22,580,375420172,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.8938,,1002.31,0.00993447,0.00993447,14.88386553,1002.31
375420391,2017-02-10,19:20:22,580,375420389,,Fill,BTCUSD,limit,buy,1012.33,0.00993447,,1002.31,0.00993447,0.00993447,0,1002.31
375420405,2017-02-10,19:20:26,639,375420172,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.8938,,1002.31,0.0451618,0.05509627,14.83870373,1002.31
375420405,2017-02-10,19:20:26,639,375420403,,Fill,BTCUSD,limit,buy,1012.33,0.0451618,,1002.31,0.0451618,0.0451618,0,1002.31
375420527,2017-02-10,19:21:04,743,375420172,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.8938,,1002.31,0.00903158,0.06412785,14.82967215,1002.31
375420527,2017-02-10,19:21:04,743,375420525,,Fill,BTCUSD,limit,buy,1012.33,0.00903158,,1002.31,0.00903158,0.00903158,0,1002.31
375420646,2017-02-10,19:21:29,253,375420172,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.8938,,1002.31,0.04154523,0.10567308,14.78812692,1002.31
375420646,2017-02-10,19:21:29,253,375420644,,Fill,BTCUSD,limit,buy,1012.33,0.04154523,,1002.31,0.04154523,0.04154523,0,1002.31
375420918,2017-02-10,19:22:02,715,375420172,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.8938,,1002.31,0.00997695,0.11565003,14.77814997,1002.31
375420918,2017-02-10,19:22:02,715,375420916,,Fill,BTCUSD,limit,buy,1002.31,0.00997695,,1002.31,0.00997695,0.00997695,0,1002.31
375421046,2017-02-10,19:22:27,382,375420172,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.8938,,1002.31,0.04515864,0.16080867,14.73299133,1002.31
375421046,2017-02-10,19:22:27,382,375421044,,Fill,BTCUSD,limit,buy,1012.33,0.04515864,,1002.31,0.04515864,0.04515864,0,1002.31
375421615,2017-02-10,19:23:42,344,375420172,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.31,14.8938,,1002.31,0.01896332,0.17977199,14.71402801,1002.31
375421615,2017-02-10,19:23:42,344,375421613,,Fill,BTCUSD,limit,buy,1012.33,0.01896332,,1002.31,0.01896332,0.01896332,0,1002.31
375422678,2017-02-10,19:25:39,122,375422631,maker-or-cancel,Fill,BTCUSD,limit,sell,1003.26,10,,1003.26,0.08128839,0.08128839,9.91871161,1003.26
375422678,2017-02-10,19:25:39,122,375422676,,Fill,BTCUSD,limit,buy,1013.29,0.08128839,,1003.26,0.08128839,0.08128839,0,1003.26
375422891,2017-02-10,19:26:55,235,375422717,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.8903,,1002.40,0.19878303,0.19878303,14.69151697,1002.40
375422891,2017-02-10,19:26:55,235,375422889,,Fill,BTCUSD,limit,buy,1012.42,0.19878303,,1002.40,0.19878303,0.19878303,0,1002.40
375422965,2017-02-10,19:27:20,922,375422924,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9849,,1002.40,0.00903559,0.00903559,14.97586441,1002.40
